SetupID,Timestamp,DayOfWeek,Trade_Executed,Rejected_Step,WeeklyBias,DailyBias,H4Bias,H1Bias,PDH_Sweep,PDL_Sweep,PWH_Sweep,PWL_Sweep,Asian_Sweep,EQH_Sweep,EQL_Sweep,MSS,Displacement,FVG_Present,OB_Present,ADR_Status,PremDisc_Status,Session,MarketCondition,ConfluenceScore,ATR14_Pips,ATR50_Pips,Spread_Pips,SpreadPctATR,ADX_Value,Score_Weekly,Score_Daily,Score_LiqSweep,Score_MSS,Score_Displacement,Score_FVG,Score_Killzone,Score_SMT,Score_ADR,Score_PO3,Score_PremDisc,Score_H4Align,Score_H1Align,OB_Score,Cond_Score,win_loss,tp1_hit,tp2_hit,tp3_hit,sl_hit,mfe_r,mae_r,bars_to_outcome,entry_price,atr_1r,ts,ml_score,ml_decision,outcome
ATLAS_20090316_183000_56176,2009.03.16 18:30:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NEWYORK,RANGING,105,2.64,2.1,0.02,0.76,18.64,15,15,20,0,15,10,10,5,5,5,5,0,0,1,1,0,0,0,0,1,0.0,1.364,14,925.0,2.64,2009-03-16 18:30:00,0.3008435289725549,REJECTED,0
ATLAS_20090316_184500_56177,2009.03.16 18:45:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,NEUTRAL,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NEWYORK,RANGING,105,2.41,2.1,0.02,0.83,20.36,15,15,20,0,15,10,10,5,5,5,5,0,0,1,1,0,0,0,0,1,0.104,1.266,13,924.45,2.41,2009-03-16 18:45:00,0.3201136612108702,REJECTED,0
ATLAS_20090316_190000_56178,2009.03.16 19:00:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,2.33,2.13,0.02,0.86,24.49,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.142,1.202,12,924.2,2.33,2009-03-16 19:00:00,0.35000555237746606,REJECTED,0
ATLAS_20090316_191500_56179,2009.03.16 19:15:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,2.33,2.17,0.02,0.86,25.7,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.464,1.18,19,923.45,2.33,2009-03-16 19:15:00,0.338962405649683,REJECTED,0
ATLAS_20090316_193000_56180,2009.03.16 19:30:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,2.16,2.17,0.02,0.93,26.74,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,0,0.824,0.949,20,922.75,2.16,2009-03-16 19:30:00,0.3449038195788436,REJECTED,0
ATLAS_20090316_194500_56181,2009.03.16 19:45:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,1.99,2.16,0.02,1.01,28.81,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.543,1.03,9,923.45,1.99,2009-03-16 19:45:00,0.40778328410863296,REJECTED,0
ATLAS_20090316_200000_56182,2009.03.16 20:00:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.96,2.16,0.02,1.02,25.13,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.398,1.199,8,923.75,1.96,2009-03-16 20:00:00,0.43264849576133896,REJECTED,0
ATLAS_20090316_201500_56183,2009.03.16 20:15:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.87,2.18,0.02,1.07,25.09,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.348,1.326,7,923.88,1.87,2009-03-16 20:15:00,0.43264849576133896,REJECTED,0
ATLAS_20090316_203000_56184,2009.03.16 20:30:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.84,2.2,0.02,1.09,26.61,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.543,1.158,6,923.53,1.84,2009-03-16 20:30:00,0.45355509505516706,REJECTED,0
ATLAS_20090316_204500_56185,2009.03.16 20:45:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.81,2.21,0.02,1.1,27.94,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.663,1.066,5,923.33,1.81,2009-03-16 20:45:00,0.4677219604640279,REJECTED,0
ATLAS_20090316_210000_56186,2009.03.16 21:00:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.71,2.2,0.02,1.17,24.35,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.146,1.684,4,924.28,1.71,2009-03-16 21:00:00,0.5206741911121888,TAKEN,0
ATLAS_20090316_211500_56187,2009.03.16 21:15:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.65,2.18,0.02,1.21,22.85,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.164,1.382,3,923.68,1.65,2009-03-16 21:15:00,0.5176177454288783,REJECTED,0
ATLAS_20090316_213000_56188,2009.03.16 21:30:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.39,2.17,0.02,1.44,21.56,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.432,1.403,2,923.35,1.39,2009-03-16 21:30:00,0.5298192679594215,TAKEN,0
ATLAS_20090316_214500_56189,2009.03.16 21:45:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.31,2.16,0.02,1.53,19.07,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.0,1.718,1,923.65,1.31,2009-03-16 21:45:00,0.5335949427224983,TAKEN,0
ATLAS_20090316_220000_56190,2009.03.16 22:00:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.33,2.18,0.02,1.51,18.98,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.624,1.09,8,922.15,1.33,2009-03-16 22:00:00,0.5543789103266916,TAKEN,0
ATLAS_20090316_221500_56191,2009.03.16 22:15:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.34,2.15,0.02,1.5,20.08,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.321,1.381,7,922.55,1.34,2009-03-16 22:15:00,0.5422590878922235,TAKEN,0
ATLAS_20090316_223000_56192,2009.03.16 22:30:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.24,2.14,0.02,1.62,21.05,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.242,1.435,6,922.48,1.24,2009-03-16 22:30:00,0.5436373530112734,TAKEN,0
ATLAS_20090316_224500_56193,2009.03.16 22:45:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.06,2.11,0.02,1.88,21.88,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.689,1.274,5,922.05,1.06,2009-03-16 22:45:00,0.565250293969412,TAKEN,0
ATLAS_20090316_230000_56194,2009.03.16 23:00:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.03,2.11,0.02,1.94,19.18,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.612,1.408,4,922.15,1.03,2009-03-16 23:00:00,0.5634646895016223,TAKEN,0
ATLAS_20090316_231500_56195,2009.03.16 23:15:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.12,2.08,0.02,1.78,19.93,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.179,1.679,3,922.58,1.12,2009-03-16 23:15:00,0.5826172801687185,TAKEN,0
ATLAS_20090316_233000_56196,2009.03.16 23:30:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.07,2.03,0.02,1.87,21.61,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.374,1.43,2,922.23,1.07,2009-03-16 23:30:00,0.5827946420570881,TAKEN,0
ATLAS_20090316_234500_56197,2009.03.16 23:45:00,Monday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,TRENDING,105,1.01,2.01,0.02,1.97,25.25,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.05,1.366,1,922.08,1.01,2009-03-16 23:45:00,0.5639946693224888,TAKEN,0
ATLAS_20090317_010000_56198,2009.03.17 01:00:00,Tuesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,0.94,1.98,0.02,2.12,26.52,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.106,2.202,4,921.6,0.94,2009-03-17 01:00:00,0.537105191378478,TAKEN,0
ATLAS_20090317_011500_56199,2009.03.17 01:15:00,Tuesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.01,1.98,0.02,1.99,23.18,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.366,1.782,3,921.33,1.01,2009-03-17 01:15:00,0.5114306279223932,REJECTED,0
ATLAS_20090317_013000_56200,2009.03.17 01:30:00,Tuesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.0,1.99,0.02,2.0,20.29,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.17,2.0,2,921.53,1.0,2009-03-17 01:30:00,0.5279994828659964,TAKEN,0
ATLAS_20090317_014500_56201,2009.03.17 01:45:00,Tuesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,RANGING,105,1.02,1.98,0.02,1.96,18.14,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.098,1.98,1,921.55,1.02,2009-03-17 01:45:00,0.4959837931180174,REJECTED,0
ATLAS_20090317_020000_56202,2009.03.17 02:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,CHOPPY,105,1.04,1.95,0.02,1.92,16.28,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,0,0,0,0,0,1,0.462,1.202,2,919.6,1.04,2009-03-17 02:00:00,0.5163243429443163,REJECTED,0
ATLAS_20090317_021500_56203,2009.03.17 02:15:00,Tuesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,CHOPPY,105,1.09,1.96,0.02,1.83,16.84,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,0,1,1,1,1,0,4.587,0.807,3,919.23,1.09,2009-03-17 02:15:00,0.514094956350784,REJECTED,1
ATLAS_20090317_023000_56204,2009.03.17 02:30:00,Tuesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,CHOPPY,105,1.05,1.94,0.02,1.9,17.73,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,0,1,1,1,1,0,4.952,0.571,2,919.03,1.05,2009-03-17 02:30:00,0.5169246367551612,REJECTED,1
ATLAS_20090317_024500_56205,2009.03.17 02:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,CHOPPY,105,1.04,1.92,0.02,1.93,16.16,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,0,1,1,1,1,0,4.548,0.644,1,919.5,1.04,2009-03-17 02:45:00,0.5163243429443163,REJECTED,1
ATLAS_20090317_030000_56206,2009.03.17 03:00:00,Tuesday,NO,MSS,BULLISH,NEUTRAL,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,PREMIUM,NONE,CHOPPY,105,1.07,1.89,0.02,1.87,14.33,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,0,0,0,0,0,1,0.327,1.636,3,920.58,1.07,2009-03-17 03:00:00,0.49610377211033146,REJECTED,0
ATLAS_20090317_031500_56207,2009.03.17 03:15:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,CHOPPY,105,1.23,1.86,0.02,1.63,15.72,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,0,0,0,0,0,1,0.163,1.52,2,920.7,1.23,2009-03-17 03:15:00,0.5240458721273187,TAKEN,0
ATLAS_20090317_033000_56208,2009.03.17 03:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,CHOPPY,105,1.27,1.83,0.02,1.57,16.93,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,0,1,1,1,1,0,3.622,0.63,3,919.63,1.27,2009-03-17 03:30:00,0.5219090360688433,TAKEN,1
ATLAS_20090317_034500_56209,2009.03.17 03:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,CHOPPY,105,1.22,1.81,0.02,1.64,15.84,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,0,1,1,1,1,0,3.713,0.164,2,919.7,1.22,2009-03-17 03:45:00,0.5265444691684644,TAKEN,1
ATLAS_20090317_040000_56210,2009.03.17 04:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,CHOPPY,105,1.29,1.69,0.02,1.56,17.45,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,0,1,1,1,1,0,3.372,0.0,1,919.88,1.29,2009-03-17 04:00:00,0.53902845398081,TAKEN,1
ATLAS_20090317_041500_56211,2009.03.17 04:15:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.31,1.66,0.02,1.52,18.85,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,1,1,1,0,0,2.443,1.092,3,921.03,1.31,2009-03-17 04:15:00,0.5388095322877283,TAKEN,1
ATLAS_20090317_043000_56212,2009.03.17 04:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.32,1.61,0.02,1.51,19.13,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,1,1,1,1,0,3.053,0.152,2,920.2,1.32,2009-03-17 04:30:00,0.5388095322877283,TAKEN,1
ATLAS_20090317_044500_56213,2009.03.17 04:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.28,1.54,0.02,1.56,19.37,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,1,1,1,0,0,2.578,1.039,1,920.93,1.28,2009-03-17 04:45:00,0.5388095322877283,TAKEN,1
ATLAS_20090317_050000_56214,2009.03.17 05:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.24,1.5,0.02,1.61,19.58,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,0,0,0,0,1,0.081,2.363,1,923.78,1.24,2009-03-17 05:00:00,0.5417498465118775,TAKEN,0
ATLAS_20090317_051500_56215,2009.03.17 05:15:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.26,1.48,0.02,1.59,23.42,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,1,1,0,0,0,1.214,1.444,1,920.85,1.26,2009-03-17 05:15:00,0.5355966648139677,TAKEN,1
ATLAS_20090317_053000_56216,2009.03.17 05:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,1.27,1.43,0.02,1.57,27.12,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,0,0,0,0,1,0.197,1.181,1,921.23,1.27,2009-03-17 05:30:00,0.5308415096723049,TAKEN,0
ATLAS_20090317_054500_56217,2009.03.17 05:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,1.25,1.4,0.02,1.6,27.1,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,1,1,1,0,0,2.664,2.16,3,920.0,1.25,2009-03-17 05:45:00,0.5263215457489058,TAKEN,1
ATLAS_20090317_060000_56218,2009.03.17 06:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,TRENDING,105,1.21,1.39,0.02,1.65,27.08,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,2,1,1,1,1,0,3.083,0.471,2,919.6,1.21,2009-03-17 06:00:00,0.5494761904050917,TAKEN,1
ATLAS_20090317_061500_56219,2009.03.17 06:15:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.23,1.36,0.02,1.63,24.68,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,1,1,1,0,0,2.724,2.179,1,919.98,1.23,2009-03-17 06:15:00,0.5483708537753273,TAKEN,1
ATLAS_20090317_063000_56220,2009.03.17 06:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.21,1.33,0.02,1.66,22.6,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,1,1,0,0,0,1.24,3.744,3,921.83,1.21,2009-03-17 06:30:00,0.5558211030667903,TAKEN,1
ATLAS_20090317_064500_56221,2009.03.17 06:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,NEUTRAL,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.09,1.32,0.02,1.83,20.24,15,15,20,0,15,10,10,5,5,5,5,0,-1,1,1,1,1,0,0,0,1.541,3.991,1,921.65,1.09,2009-03-17 06:45:00,0.5619053977868554,TAKEN,1
ATLAS_20090317_100000_56222,2009.03.17 10:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.24,1.17,0.02,1.61,18.08,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,0,0,0,0,1,0.04,2.363,1,917.53,1.24,2009-03-17 10:00:00,0.5868817203262853,TAKEN,0
ATLAS_20090317_101500_56223,2009.03.17 10:15:00,Tuesday,NO,MSS,BULLISH,NEUTRAL,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.42,1.21,0.02,1.41,20.14,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,1,0,0,2.289,1.866,1,916.35,1.42,2009-03-17 10:15:00,0.583750901663516,TAKEN,1
ATLAS_20090317_103000_56224,2009.03.17 10:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.56,1.23,0.02,1.28,21.92,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,0,0,0,1.647,2.135,1,917.03,1.56,2009-03-17 10:30:00,0.5888894479107978,TAKEN,1
ATLAS_20090317_104500_56225,2009.03.17 10:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.54,1.24,0.02,1.3,20.33,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,0,0,0,0,1,0.0,1.221,1,917.68,1.54,2009-03-17 10:45:00,0.5888894479107978,TAKEN,0
ATLAS_20090317_110000_56226,2009.03.17 11:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.6,1.27,0.02,1.25,19.31,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,1,0,0,2.044,1.644,4,916.33,1.6,2009-03-17 11:00:00,0.5712598019289088,TAKEN,1
ATLAS_20090317_111500_56227,2009.03.17 11:15:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.63,1.28,0.02,1.23,18.74,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,0,0,0,1.423,2.196,3,917.28,1.63,2009-03-17 11:15:00,0.5823080305345708,TAKEN,1
ATLAS_20090317_113000_56228,2009.03.17 11:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.62,1.27,0.02,1.23,20.02,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,1,0,0,2.037,1.605,2,916.3,1.62,2009-03-17 11:30:00,0.5663979097946723,TAKEN,1
ATLAS_20090317_114500_56229,2009.03.17 11:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,BEARISH,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.64,1.28,0.02,1.22,18.01,15,15,20,0,15,10,10,5,5,5,5,1,-1,1,1,1,1,0,0,0,1.677,1.921,1,916.85,1.64,2009-03-17 11:45:00,0.5868283867521253,TAKEN,1
ATLAS_20090317_120000_56230,2009.03.17 12:00:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,CHOPPY,105,1.59,1.28,0.02,1.26,17.66,15,15,20,0,15,10,10,5,5,5,5,1,0,1,0,0,0,0,0,1,0.22,2.925,2,918.35,1.59,2009-03-17 12:00:00,0.5363904266535284,TAKEN,0
ATLAS_20090317_121500_56231,2009.03.17 12:15:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.66,1.32,0.02,1.21,19.09,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,0,0,0,0,1,0.313,2.398,1,917.68,1.66,2009-03-17 12:15:00,0.5323109412337746,TAKEN,0
ATLAS_20090317_123000_56232,2009.03.17 12:30:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.66,1.34,0.02,1.21,21.07,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,1,0,0,2.127,0.193,1,914.3,1.66,2009-03-17 12:30:00,0.5218584662204734,TAKEN,1
ATLAS_20090317_124500_56233,2009.03.17 12:45:00,Tuesday,NO,MSS,BULLISH,BEARISH,BULLISH,NEUTRAL,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,OK,DISCOUNT,NONE,RANGING,105,1.7,1.33,0.02,1.18,20.72,15,15,20,0,15,10,10,5,5,5,5,1,0,1,1,1,1,0,0,0,1.382,0.753,6,915.48,1.7,2009-03-17 12:45:00,0.5182648423821273,REJECTED,1
